구분,총자산증가율2017,유동자산증가율2017,매출액증가율2017,매출액순이익률2017,매출원가대매출액비율2017,자기자본순이익률2017,총자산순이익률2017,매출액대판매관리비2017,매출채권회전율2017,재고자산회전율2017,총자본회전율2017,유형자산회전율2017,부채비율2017,유동비율2017,자기자본배율2017,당좌비율2017,고정비율2017,순운전자본비율2017,차입금의존도2017,현금비율2017,부채/자산2017,부채/매출액2017,부채/현금흐름2017,유동부채/부채2017,현금흐름/매출액2017,차입금평균금리2017,이자보상배율2017,정상기업여부
(주)A.M.C,-0.04999135698198808,-0.006008581102040314,0.010415573023697394,-0.06972134456076072,0.8809429352281114,-0.13953263512426797,-0.04203602615637792,0.11148533978120623,4.209372620797331,5.9489889735224075,0.6029147375341333,1.1829435063147737,2.319358555899299,0.7928850287643232,0.3012630422907198,0.5030246724513014,0.7557796165606289,-0.06379449208423155,0.5110347397481668,0.12037135911773987,0.6987370147132334,1.1589317215415973,-190.65956354699725,0.4408166005775638,-0.006078539675540182,4.05,0.20580744806885262,0
(주)E&T,-0.004206284243651589,0.04497438082664224,0.21062667195529647,0.014755321948250518,0.8592949344741141,0.09082758794212442,0.03638021357746213,0.12098072454219229,266.9082666252744,4.800013987297826,2.4655655569599815,20.434183803997723,1.496620525570332,1.517595685048398,0.4005414478323887,0.590334218891421,0.2776125807328907,0.2463795955864091,0.5172254917847645,0.019703721241685065,0.5994585521676113,0.24313227059625944,-755.0569674140199,0.7940629455689312,-0.0003220052010498737,3.51,2.645002768472171,1
(주)EG메탈,-0.056968158116350184,0.00992717610368595,0.475173168653422,-0.07922853815926634,0.9756686288866635,-0.22042352830287304,-0.09602917967563047,0.03777431181837446,26.34663968794414,5.026310225946372,1.212052902990476,2.260952729208704,1.2953807274770501,2.520327086193892,0.4356575743750982,1.2292145165177275,0.5407306496462756,0.27704323581341106,0.3739688816338383,0.48832377938448457,0.5643424256249018,0.46560874053641554,-45.56147407541399,0.32289983089820296,-0.010219351985094544,3.17,-1.2636485991229511,0
(주)KAL호텔네트워크,-0.03852571660254662,-0.19729841654933097,-0.06979601355592326,-0.32586686350477523,0.0,-0.12768876605249418,-0.06452084486590763,1.2572950094578634,14.356693167696049,0.0,0.19799756309055383,0.21297150927332814,0.9790312196849832,1.871386419673124,0.5052977396569283,1.7954317040593848,0.9309889712093165,0.032134075925578494,0.45389606040853847,0.4431509203834004,0.49470226236038756,2.49852702547726,167.91042398024197,0.07454373199983563,0.014880118614739856,3.38,-3.4008718308461234,0
(주)KH엘텍,0.10100527508787467,0.3725335136361629,0.5180513715151285,0.016534085218072994,0.9149433099333016,0.2538339440880395,0.03492204422580582,0.049906389028878964,8.628991654989237,13.828741718647269,2.1121243640158216,4.046903594370324,6.268587406660474,0.5840175500926498,0.1375783067598457,0.4100707756368832,0.5308188827105119,-0.33418706439453194,0.32000812902029535,0.1009574833635751,0.8624216411844403,0.40831953642384106,20.501523326321,0.9315259999513499,0.01991654619633155,3.92,5.4739027807096665,1
(주)TS푸드앤시스템,-0.16691211947204138,-0.4780357109064386,-0.13606916442000855,-0.09694429395326672,0.7975577482801662,-5.742265939959288,-0.17881376511610922,0.27703850522911594,14.193054407689473,16.299978171382957,1.8445001538956876,3.4917909843375416,31.113109056400997,0.28251191108154605,0.031139930993404494,0.16192605988250816,0.7885564749364345,-0.536997364072685,0.5028193327274223,0.025945562557683117,0.9688600690065955,0.5252697143777998,-7.8443394274624225,0.7724962878016562,-0.06696162490609105,3.33,-6.684228651516668,0
(주)강원심층수,-0.035244535700758806,-0.036619869772457736,0.23773663921954177,-0.11183589302042862,0.6485758696067112,-2.1908685753243637,-0.04206633225600334,0.3797145777834778,11.896134811992319,14.494680493542656,0.37614339296525534,0.40082361934769684,51.081283483223146,0.07512977588393625,0.019200755686486267,0.05052676650676305,0.9486039859795592,-0.6327004499413256,0.8609751402013777,0.0024083876311674734,0.9807992443135137,2.6075142157398226,-256.35201748735443,0.6974887755348781,-0.010171615738770024,3.41,-0.3440365115006263,0
(주)강진금속,-0.01400763473827006,0.020869631931621373,0.006128616905817461,-0.00948636384591574,0.9109994970434404,-0.025761761223539636,-0.009443027156897871,0.08759160066011748,4.576422424008419,4.38158493157993,0.9954316859734906,2.3897709086451004,1.728125292398569,0.8082016796136416,0.3665520798426378,0.43338116196710036,0.553733017622641,-0.10590581512374936,0.5102231717220679,0.0060548775770691505,0.6334479201573622,0.6363549895821093,524.0484699703129,0.871694072914371,0.001214305595851007,3.76,0.07165573654890346,0
(주)건영,-0.08024667149813701,-0.08167123927683753,0.3393841539508879,0.01900756976262803,0.94545066593059,0.022478652335873282,0.014795889501662302,0.10210257460753877,1.5810748923586397,1.728728194142975,0.7784208968551795,120.5890900588784,0.5192498114660717,3.0479970262203007,0.6582195978915428,1.599437503605969,0.10421283261401933,0.6018934530286506,0.13843999369442414,0.016955299519172462,0.34178040210845717,0.4390688938198474,-2.734902577629081,0.8598904809763459,-0.1605427913269515,0.82,-29.472577047177705,0
(주)고산,0.12951264846601016,0.01597527411798383,0.08638398365097034,-0.0226600228084871,0.9228606138174682,-0.03789010020015661,-0.016550581728451183,0.08460786350112201,3.3498231542028822,16.24575991746587,0.7303868080067563,3.154577246410902,1.2893515661157608,1.1805311942790453,0.4368049079052785,1.052888111890531,0.6162669679895534,0.05868187379450995,0.19115984304427522,0.04041641956250831,0.5631950920947215,0.7710915448099274,-18.50650811050486,0.5771555235095472,-0.0416659663835898,2.82,-1.1284617084546522,0
