구분,총자산증가율2018,유동자산증가율2018,매출액증가율2018,매출액순이익률2018,매출원가대매출액비율2018,자기자본순이익률2018,총자산순이익률2018,매출액대판매관리비2018,매출채권회전율2018,재고자산회전율2018,총자본회전율2018,유형자산회전율2018,부채비율2018,유동비율2018,자기자본배율2018,당좌비율2018,고정비율2018,순운전자본비율2018,차입금의존도2018,현금비율2018,부채/자산2018,부채/매출액2018,부채/현금흐름2018,유동부채/부채2018,현금흐름/매출액2018,차입금평균금리2018,이자보상배율2018,정상기업여부
(주)EG메탈,-0.5801123022848317,-0.6421055087178257,-0.47341242599662253,-0.6191513522045555,0.9764081532145962,-9.761497792214588,-0.941143523861785,0.052671490626226065,42.649915203715246,144.93064147868844,1.5200540554595277,2.5381223243789837,9.371954483796827,9.146795458873243,0.09641384384806259,8.907513533609597,0.6085382905450873,0.348664020229758,0.8595939611874893,2.489202582493811,0.9035861561519374,0.5944434363413308,-8.573389584459077,0.04736425954932207,-0.06933587124267328,3.9,-1.2698622844449152,0
(주)KAL호텔네트워크,0.17283056575287412,-0.15450640326720197,0.09074602439213451,-0.14832831474404495,0.0,-0.050395339481633994,-0.02731318022788026,1.0748659979633584,13.664102767010304,0.0,0.18414002933298226,0.1941324187125769,0.8450923349523517,1.3282617374070504,0.5419782961841985,1.2623140142223952,0.9502499468804257,0.012295045782922958,0.37733383816974464,0.15846433473855692,0.45802170381580154,2.4873554407203677,-57.262905286753806,0.08177561679853099,-0.04343746493937933,3.81,-0.9362145609193813,0
(주)가나스틸,-0.05275135227193601,-0.05691642501826456,0.10958568232609835,0.01317947572577286,0.8250311992662788,0.012119459332518285,0.006844316333404532,0.09451676293807627,6.758465549776283,1.2330655727102762,0.5193162820597079,1.0112024266036737,0.7707333708945867,3.767193298764936,0.5647377614478418,1.0090093663989692,0.5254184603125052,0.34860405405035355,0.3548236750297115,0.364204740517613,0.4352622385521581,0.8381447945861137,24.982549738255898,0.2894289338220303,0.03354920948291593,3.98,2.6415687454213543,1
(주)가야미디어,0.038974349448352964,0.41819503319217655,0.023711683404876054,-0.838343468329656,1.0575903070516608,-1.1749347412882787,-0.197353044009322,0.7852118162494074,4.802942815578249,21.950021580168762,0.2354083397375719,0.2781108510338337,4.953466525871172,0.17197417962461317,0.16796936636066326,0.1581465557393734,0.858934679036969,-0.6792046900594487,0.6385319101355731,0.06106628971661021,0.8320306336393367,3.5344144330947085,18.623562816815518,0.9858650714416545,0.18978186224944177,3.3,-10.607363266358915,0
(주)가야호텔,-0.01187988187651182,0.19662691069897736,-0.002193683153829273,-0.1536999694783563,0.0,-0.2359112474572717,-0.03997642688393013,1.1204232834734182,62.0955474917864,0.0,0.26009391556554295,0.2750977226055864,4.901258962994118,0.6971866784300641,0.1694553664346617,0.5945353423906035,0.9475334878892012,-0.0227880986470311,0.7678060390782372,0.520180981643232,0.8305446335653383,3.193248991463021,131.58450074030685,0.09060874962827589,0.024267668102987056,1.75,-2.3644916328452976,0
(주)강원심층수,-0.005554885549091845,0.24557524036968706,0.0010829300809770044,-0.136948151015734,0.6456708357255878,-0.726917447390153,-0.051855980267102024,0.3992257947390394,10.859646199593579,12.766748558408331,0.37865411020514095,0.4067706206100349,13.018006093914629,0.07270911453376502,0.0713368216064702,0.051079747558726664,0.9356248006176769,-0.82100484953064,0.5518512674093372,0.003493387302203217,0.9286631783935299,2.4525369020566394,646.6100707213578,0.953392004240503,0.003792914792249664,3.92,-0.4887437423056348,0
(주)건영,-0.22792089312369948,-0.5923504515376082,-0.559943094030903,-0.2866926254833351,0.9995177633743346,-0.2761566597562611,-0.12719734568152036,0.17870198857339822,5.962444851080227,2.2533808826188637,0.44367149474835066,2.913621098695339,1.171088227325973,1.3587297137742687,0.46059850880940606,0.7933756619354473,0.5270339126508631,0.12487177355413241,0.3251088910933977,0.08375042573838802,0.539401491190594,1.2157677416182464,23.76325571447909,0.6453343557257755,0.051161665565778176,2.3,-13.562498263319643,0
(주)고강알루미늄,-0.2863995610585902,-0.7889904761924946,-0.5249572701793522,-0.2814892532084479,1.1265786501804402,-1.5387632357632413,-0.2607730648357366,0.04132358414863351,12.871067862788383,25.46289699856611,0.926405046954419,1.0603207957395706,4.900775043979547,0.1673013513741154,0.169469258671488,0.10516274221601225,0.8896448675116829,-0.5492637622900252,0.45679557232119955,0.006228173195641388,0.8305307136189429,0.8965092713487847,-693.8768404481897,0.7942137285978602,-0.0012920293906476406,5.08,-5.014606749602917,0
(주)고산,0.10418814911299865,0.2247133562232246,-0.03756261974038764,-0.006703985919752657,0.90397097911211,-0.010754970200311834,-0.00426791159189236,0.0903265431090268,3.040495319095125,18.2799528586709,0.636622994585559,2.7781803217357663,1.5199608681545254,1.0966413095053276,0.3968315590282728,1.0155254049018987,0.5743814404232174,0.03750755565265504,0.22093903729515807,0.059484795542853894,0.6031684409717273,0.9474499760480524,53.907708433829974,0.6434537644225319,0.01757540811090157,2.84,0.6393910134729152,1
(주)광성텍,0.05418294866872089,0.08035762059830526,0.19547546697979157,0.009221748016629045,0.7922806541858317,0.022590525737559115,0.007497070917334787,0.1968762826977143,4.495142599518732,4.593339449094872,0.8129772038680467,1.5843689467108748,2.0132469049112394,0.6991361189568279,0.33186792571498774,0.45021895374288246,0.6061455367266287,-0.16949000226652458,0.1881053255220181,0.03333912099172298,0.6681320742850122,0.8218337133023177,-125.74690285541622,0.8431633313559258,-0.006535617932850895,3.79,0.5673166586160312,1
